lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,AQI,current_date,current_month
59.0,69.0,66.0,59.0,56.0,48.0,58.0,68.0,37.0,57.0,59.0,65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56,0,0,0,0,0,1,0,56,9,1
69.0,66.0,59.0,56.0,48.0,58.0,68.0,37.0,57.0,59.0,65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67,0,0,0,0,0,0,1,67,10,1
66.0,59.0,56.0,48.0,58.0,68.0,37.0,57.0,59.0,65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65,0,0,0,0,1,0,0,65,11,1
59.0,56.0,48.0,58.0,68.0,37.0,57.0,59.0,65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68,1,0,0,0,0,0,0,68,12,1
56.0,48.0,58.0,68.0,37.0,57.0,59.0,65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72,0,0,1,0,0,0,0,72,13,1
48.0,58.0,68.0,37.0,57.0,59.0,65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65,0,0,0,1,0,0,0,65,14,1
58.0,68.0,37.0,57.0,59.0,65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58,0,1,0,0,0,0,0,58,15,1
68.0,37.0,57.0,59.0,65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58,0,0,0,0,0,1,0,58,16,1
37.0,57.0,59.0,65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56,0,0,0,0,0,0,1,56,17,1
57.0,59.0,65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47,0,0,0,0,1,0,0,47,18,1
59.0,65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28,1,0,0,0,0,0,0,28,19,1
65.0,50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43,0,0,1,0,0,0,0,43,20,1
50.0,51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48,0,0,0,1,0,0,0,48,21,1
51.0,41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43,0,1,0,0,0,0,0,43,22,1
41.0,66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59,0,0,0,0,0,1,0,59,23,1
66.0,65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53,0,0,0,0,0,0,1,53,24,1
65.0,57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37,0,0,0,0,1,0,0,37,25,1
57.0,59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57,1,0,0,0,0,0,0,57,26,1
59.0,64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60,0,0,1,0,0,0,0,60,27,1
64.0,28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55,0,0,0,1,0,0,0,55,28,1
28.0,32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24,0,1,0,0,0,0,0,24,29,1
32.0,62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44,0,0,0,0,0,1,0,44,30,1
62.0,76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51,0,0,0,0,0,0,1,51,31,1
76.0,75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61,0,0,0,0,1,0,0,61,1,2
75.0,71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49,1,0,0,0,0,0,0,49,2,2
71.0,56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37,0,0,1,0,0,0,0,37,3,2
56.0,64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23,0,0,0,1,0,0,0,23,4,2
64.0,56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32,0,1,0,0,0,0,0,32,5,2
56.0,67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59,0,0,0,0,0,1,0,59,6,2
67.0,65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67,0,0,0,0,0,0,1,67,7,2
65.0,68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37,0,0,0,0,1,0,0,37,8,2
68.0,72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34,1,0,0,0,0,0,0,34,9,2
72.0,65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41,0,0,1,0,0,0,0,41,10,2
65.0,58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41,0,0,0,1,0,0,0,41,11,2
58.0,58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35,0,1,0,0,0,0,0,35,12,2
58.0,56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59,0,0,0,0,0,1,0,59,13,2
56.0,47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58,0,0,0,0,0,0,1,58,14,2
47.0,28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57,0,0,0,0,1,0,0,57,15,2
28.0,43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52,1,0,0,0,0,0,0,52,16,2
43.0,48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43,0,0,1,0,0,0,0,43,17,2
48.0,43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21,0,0,0,1,0,0,0,21,18,2
43.0,59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24,0,1,0,0,0,0,0,24,19,2
59.0,53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48,0,0,0,0,0,1,0,48,20,2
53.0,37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44,0,0,0,0,0,0,1,44,21,2
37.0,57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51,0,0,0,0,1,0,0,51,22,2
57.0,60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38,1,0,0,0,0,0,0,38,23,2
60.0,55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40,0,0,1,0,0,0,0,40,24,2
55.0,24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35,0,0,0,1,0,0,0,35,25,2
24.0,44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46,0,1,0,0,0,0,0,46,26,2
44.0,51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55,0,0,0,0,0,1,0,55,27,2
51.0,61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53,0,0,0,0,0,0,1,53,28,2
61.0,49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50,0,0,0,0,1,0,0,50,1,3
49.0,37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56,1,0,0,0,0,0,0,56,2,3
37.0,23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20,0,0,1,0,0,0,0,20,3,3
23.0,32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42,0,0,0,1,0,0,0,42,4,3
32.0,59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45,0,1,0,0,0,0,0,45,5,3
59.0,67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42,0,0,0,0,0,1,0,42,6,3
67.0,37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38,0,0,0,0,0,0,1,38,7,3
37.0,34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39,0,0,0,0,1,0,0,39,8,3
34.0,41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37,1,0,0,0,0,0,0,37,9,3
41.0,41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48,0,0,1,0,0,0,0,48,10,3
41.0,35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43,0,0,0,1,0,0,0,43,11,3
35.0,59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44,0,1,0,0,0,0,0,44,12,3
59.0,58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52,0,0,0,0,0,1,0,52,13,3
58.0,57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25,0,0,0,0,0,0,1,25,14,3
57.0,52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32,0,0,0,0,1,0,0,32,15,3
52.0,43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28,1,0,0,0,0,0,0,28,16,3
43.0,21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30,0,0,1,0,0,0,0,30,17,3
21.0,24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25,0,0,0,1,0,0,0,25,18,3
24.0,48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25,0,1,0,0,0,0,0,25,19,3
48.0,44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23,0,0,0,0,0,1,0,23,20,3
44.0,51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34,0,0,0,0,0,0,1,34,21,3
51.0,38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22,0,0,0,0,1,0,0,22,22,3
38.0,40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23,1,0,0,0,0,0,0,23,23,3
40.0,35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15,0,0,1,0,0,0,0,15,24,3
35.0,46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15,0,0,0,1,0,0,0,15,25,3
46.0,55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31,0,1,0,0,0,0,0,31,26,3
55.0,53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27,0,0,0,0,0,1,0,27,27,3
53.0,50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17,0,0,0,0,0,0,1,17,28,3
50.0,56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21,0,0,0,0,1,0,0,21,29,3
56.0,20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32,1,0,0,0,0,0,0,32,30,3
20.0,42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15,0,0,1,0,0,0,0,15,31,3
42.0,45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22,0,0,0,1,0,0,0,22,1,4
45.0,42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22,0,1,0,0,0,0,0,22,2,4
42.0,38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23,0,0,0,0,0,1,0,23,3,4
38.0,39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24,0,0,0,0,0,0,1,24,4,4
39.0,37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30,0,0,0,0,1,0,0,30,5,4
37.0,48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23,1,0,0,0,0,0,0,23,6,4
48.0,43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23,0,0,1,0,0,0,0,23,7,4
43.0,44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13,0,0,0,1,0,0,0,13,8,4
44.0,52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14,0,1,0,0,0,0,0,14,9,4
52.0,25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14.0,18,0,0,0,0,0,1,0,18,10,4
25.0,32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14.0,18.0,19,0,0,0,0,0,0,1,19,11,4
32.0,28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14.0,18.0,19.0,13,0,0,0,0,1,0,0,13,12,4
28.0,30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14.0,18.0,19.0,13.0,15,1,0,0,0,0,0,0,15,13,4
30.0,25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14.0,18.0,19.0,13.0,15.0,13,0,0,1,0,0,0,0,13,14,4
25.0,25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14.0,18.0,19.0,13.0,15.0,13.0,19,0,0,0,1,0,0,0,19,15,4
25.0,23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14.0,18.0,19.0,13.0,15.0,13.0,19.0,11,0,1,0,0,0,0,0,11,16,4
23.0,34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14.0,18.0,19.0,13.0,15.0,13.0,19.0,11.0,13,0,0,0,0,0,1,0,13,17,4
34.0,22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14.0,18.0,19.0,13.0,15.0,13.0,19.0,11.0,13.0,16,0,0,0,0,0,0,1,16,18,4
22.0,23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14.0,18.0,19.0,13.0,15.0,13.0,19.0,11.0,13.0,16.0,17,0,0,0,0,1,0,0,17,19,4
23.0,15.0,15.0,31.0,27.0,17.0,21.0,32.0,15.0,22.0,22.0,23.0,24.0,30.0,23.0,23.0,13.0,14.0,18.0,19.0,13.0,15.0,13.0,19.0,11.0,13.0,16.0,17.0,15,1,0,0,0,0,0,0,15,20,4
